,Unnamed: 0,x,y,cell_id,field,size,grid,datused,farmer,year,prev_year,geometry,yld,var_yld,prev_yld,var_prev_yld,aa_n,var_aa_n,prev_aa_n,var_prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy_d,prec_py_d,gdd_cy_d,gdd_py_d,prec_cy_g,prec_py_g,gdd_cy_g,gdd_py_g,ndvi_cy_s,ndvi_py_s,ndvi_2py_s,ndvi_cy_l,ndvi_py_l,ndvi_2py_l,ndre_cy,ndre_py,ndre_2py,cire_cy,cire_py,cire_2py,ssm_cy,ssm_py,susm_cy,susm_py,grtgroup,texture0cm,texture10cm,texture30cm,texture60cm,texture100cm,texture200cm,bulkdensity0cm,bulkdensity10cm,bulkdensity30cm,bulkdensity60cm,bulkdensity100cm,bulkdensity200cm,claycontent0cm,claycontent10cm,claycontent30cm,claycontent60cm,claycontent100cm,claycontent200cm,sandcontent0cm,sandcontent10cm,sandcontent30cm,sandcontent60cm,sandcontent100cm,sandcontent200cm,phw0cm,phw10cm,phw30cm,phw60cm,phw100cm,phw200cm,watercontent0cm,watercontent10cm,watercontent30cm,watercontent60cm,watercontent100cm,watercontent200cm,carboncontent0cm,carboncontent10cm,carboncontent30cm,carboncontent60cm,carboncontent100cm,carboncontent200cm,aspect_cos,aspect_sin,musym,N
11,63891,638657.5738538159,5100828.329513579,27_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000C13C443E4C4D5BC0FC156E4F03064740,54.19119,5.2900157,79.24471,35.719612,85.34604,1.3378309,71.492065,0.081079856,3.5081117,1,1257.8877,0.48266602,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.101348214,0.7480651,0.7421857,0.16213574,0.87777233,0.81480694,-0.011103746,0.012706874,-0.004120959,0.13942307,3.0629454,3.122899,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.93358046,-0.35836786,68,80
12,63892,638667.5738538159,5100808.329513579,25_15,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000004651D0384A4D5BC074F42C59FD054740,,,71.84234,13.416331,85.48212,0.8918941,38.21739,0.8709567,2.8972466,1,1257.6257,0.5151367,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09517241,0.7410148,0.76494294,0.16583912,0.8848886,0.7877842,-0.018100712,0.02393394,-0.0048751836,0.12685828,3.1628468,2.9486654,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9702957,0.24192186,68,80
13,63893,638657.573853816,5100808.32951358,25_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000BCCCAD564C4D5BC0B4CF2C6AFD054740,48.276638,10.993487,80.685425,4.1458044,84.73635,0.73404527,71.89437,0.9035339,2.9670596,1,1257.659,0.55773926,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09683177,0.74140227,0.7515723,0.16583912,0.8848886,0.7877842,-0.018100712,0.02393394,-0.0048751836,0.12685828,3.1628468,2.9486654,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9848077,0.1736483,68,80
14,63922,638667.5738538152,5100848.329513579,29_15,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000BA3BFC074A4D5BC0A86FAF2309064740,59.739666,3.7169228,65.484665,20.090744,85.39414,0.44877368,38.08486,0.7945859,3.403392,2,1258.3882,0.4321289,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.10879356,0.73858696,0.7684675,0.16213574,0.87777233,0.81480694,-0.017725753,0.017554741,-0.0075958106,0.10291439,3.180723,2.9816139,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9659258,-0.25881907,68,80
15,63923,638667.5738538157,5100858.32951358,30_15,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000D12CC7FB494D5BC04F0C50160C064740,59.641754,8.232475,67.11467,13.85192,85.39856,1.3295287,43.723446,32.105618,3.4382987,2,1258.7195,0.42211914,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.08969146,0.7356948,0.7671747,0.16163751,0.863313,0.8425796,-0.017725753,0.017554741,-0.0075958106,0.10291439,3.180723,2.9816139,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9563047,-0.29237178,68,80
16,63924,638657.5738538159,5100838.32951358,28_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000000D6F0F324C4D5BC0D4B70E4206064740,54.77055,9.932364,81.217,8.387407,84.82135,0.46744922,71.634865,0.8388706,3.5255651,1,1258.0431,0.45251465,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09561201,0.7472296,0.7432065,0.16213574,0.87777233,0.81480694,-0.011103746,0.012706874,-0.004120959,0.13942307,3.0629454,3.122899,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9271838,-0.37460664,68,80
17,63925,638667.5738538159,5100838.32951358,28_15,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000D34631144A4D5BC025D20E3106064740,62.406513,23.099846,68.17533,7.22222,84.87953,0.657678,39.393738,0.31912833,3.3161256,1,1258.1207,0.4411621,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.11481482,0.75212765,0.76540756,0.16213574,0.87777233,0.81480694,-0.019423978,0.012126516,-0.0044920524,0.0938926,3.306197,2.9560328,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9848077,-0.17364822,68,80
18,63926,638657.5738538165,5100858.329513581,30_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000038C8A5194C4D5BC0F1F84F270C064740,62.726646,11.28114,78.08015,13.301056,85.61867,0.7619246,71.73065,0.5898386,3.5604718,2,1258.5356,0.41931152,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.091336,0.7448055,0.7378243,0.16163751,0.863313,0.8425796,-0.013438866,0.017657703,0.010540185,0.15078986,2.991813,3.0892308,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9135454,-0.40673673,68,80
19,63927,638657.5738538161,5100848.32951358,29_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000008A9DDA254C4D5BC0D158AF3409064740,57.139675,32.58591,78.411,6.8178844,84.60979,1.6103674,71.02511,1.9826012,3.5430183,1,1258.2592,0.43371582,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09735328,0.7494681,0.74178934,0.16213574,0.87777233,0.81480694,-0.013438866,0.017657703,0.010540185,0.15078986,2.991813,3.0892308,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.92050487,-0.3907311,68,80
20,63930,638637.5738538158,5100838.32951358,28_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000EDCACB6D504D5BC079920D6406064740,34.318695,3.290047,64.32143,5.7589135,34.784767,0.45072493,,,3.7524579,1,1257.9131,0.4937744,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.0935867,0.74610716,0.6989796,0.15929204,0.86487854,0.8492647,-0.00079377677,0.0066033583,-0.0052576237,0.15493602,2.9448357,2.7251687,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.81915206,-0.5735764,68,80
21,63931,638647.573853816,5100848.32951358,29_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000002903B9434E4D5BC0BCF1AE4509064740,57.210567,14.0367775,85.48534,26.40391,67.02011,352.23706,71.069885,2.362276,3.6128316,1,1258.1833,0.42370605,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.095971316,0.7459146,0.7046197,0.15929204,0.86487854,0.8492647,-0.013438866,0.017657703,0.010540185,0.15078986,2.991813,3.0892308,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8910065,-0.45399055,68,80
22,63932,638647.5738538152,5100858.32951358,30_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000006F6784374E4D5BC057954F380C064740,57.040943,14.15888,78.27143,9.169134,80.33822,31.636776,71.9784,0.20233127,3.6128316,2,1258.4373,0.40905762,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09720373,0.75285566,0.7014151,0.16163751,0.863313,0.8425796,-0.013438866,0.017657703,0.010540185,0.15078986,2.991813,3.0892308,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8910065,-0.45399055,68,80
23,63933,638637.5738538157,5100848.329513579,29_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000986C9761504D5BC0693AAE5609064740,32.184444,5.4121447,67.26537,16.501003,41.506073,246.5622,70.55712,100.0,3.6477382,1,1258.1006,0.48413086,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.08382807,0.7578893,0.7236181,0.15929204,0.86487854,0.8492647,-0.014114734,0.01114813,-0.005921323,0.17446809,2.9929495,2.745311,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.87461966,-0.4848097,68,80
24,63934,638647.573853816,5100838.32951358,28_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000159BED4F4E4D5BC0464D0E5306064740,59.168327,4.5341387,88.236855,31.10352,69.704994,357.3687,71.83041,0.953528,3.6477382,1,1257.9836,0.44152832,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.08033117,0.74108106,0.7106918,0.15929204,0.86487854,0.8492647,-0.011103746,0.012706874,-0.004120959,0.13942307,3.0629454,3.122899,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.87461966,-0.4848097,68,80
25,63961,638637.5738538159,5100808.32951358,25_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000014CF6892504D5BC07C952B8CFD054740,33.682365,2.4874516,65.435715,15.730541,34.900192,0.70772225,69.999695,8.596998,3.874631,1,1257.5865,0.5888672,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.0942029,0.72940534,0.6978351,0.16779926,0.8701629,0.82915866,-0.012192244,0.0047260188,-0.006122689,0.13488576,2.9293287,2.868164,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.7431448,-0.6691306,68,80
26,63962,638637.5738538163,5100828.329513581,27_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000007325007A504D5BC0ABE96C7103064740,40.397358,13.2951,62.146626,11.188392,35.080753,1.1639075,76.35664,62.22227,3.822271,1,1257.7711,0.5102539,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.098685786,0.7321861,0.69435996,0.15929204,0.86487854,0.8492647,-0.00079377677,0.0066033583,-0.0052576237,0.15493602,2.9448357,2.7251687,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.7771459,-0.62932044,68,80
27,63963,638647.573853816,5100808.329513579,25_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000004C8B744E4D5BC0B75A2C7BFD054740,50.07983,10.062827,82.8325,12.573824,62.955616,449.5179,71.651955,0.69031745,3.577925,1,1257.6556,0.5722656,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09683177,0.74140227,0.7515723,0.16779926,0.8701629,0.82915866,-0.018100712,0.02393394,-0.0048751836,0.12685828,3.1628468,2.9486654,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9063078,-0.42261827,68,80
28,63964,638637.5738538159,5100818.329513579,26_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000002B7C3486504D5BC00040CC7E00064740,32.216232,7.6952596,62.033142,14.299709,35.08885,0.95331436,71.310455,100.0,4.0840707,1,1257.6299,0.50842285,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.091281585,0.725938,0.7078966,0.16779926,0.8701629,0.82915866,-0.012192244,0.0047260188,-0.006122689,0.13488576,2.9293287,2.868164,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.58778507,-0.8090171,68,80
29,64272,638627.5738538164,5100838.32951358,28_11,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000092FEA98B524D5BC06D870C7506064740,39.045483,37.19958,80.09837,23.231945,35.142506,0.26032645,71.510735,0.16887724,3.7873645,1,1257.8247,0.48217773,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09581263,0.7554107,0.69737446,0.15476191,0.8688032,0.8169014,-0.00079377677,0.0066033583,-0.0052576237,0.15493602,2.9448357,2.7251687,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.7986355,-0.60181504,68,80
30,64273,638627.5738538161,5100828.32951358,27_11,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000821FDE97524D5BC027DB6B8203064740,40.877342,3.849745,75.635284,4.2584558,34.80723,0.94708717,,,3.9444442,1,1257.679,0.49414062,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.10648596,0.7539642,0.6845778,0.15476191,0.8688032,0.8169014,-0.00079377677,0.0066033583,-0.0052576237,0.15493602,2.9448357,2.7251687,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.69465834,-0.71933985,68,80
31,64305,638647.5738538147,5100798.32951358,24_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000B2D4BF804E4D5BC0CFB28B88FA054740,42.524525,76.63159,82.71586,22.168442,72.892624,174.69264,71.644615,0.12446439,3.6477382,1,1257.4838,0.54345703,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09781409,0.73830765,0.7588209,0.16779926,0.8701629,0.82915866,-0.024153752,0.005261669,-0.0006450478,0.13458608,3.2203183,2.7995973,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.87461966,-0.4848097,68,80
32,64307,638637.573853816,5100798.329513581,24_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000002E1E9D9E504D5BC019EA8A99FA054740,32.237915,14.1671095,68.488625,12.973447,34.581535,1.8995532,67.435814,1.6747603,3.8048177,1,1257.3898,0.5300293,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09347282,0.73896664,0.6782669,0.16779926,0.8701629,0.82915866,-0.011110248,0.01248,-0.001035554,0.1768953,2.9266272,2.771564,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.78801084,-0.6156614,68,80
33,64396,638667.5738538164,5100878.329513579,32_15,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000094035DE3494D5BC0094391FB11064740,56.296932,2.7480009,64.91483,2.8204875,85.18798,1.2151866,69.20482,2.919837,3.5081117,3,1259.6486,0.46032715,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09886548,0.73723805,0.74439156,0.16163751,0.863313,0.8425796,-0.007976072,0.009478673,-0.00642644,0.15764254,2.9377935,2.822178,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.93358046,-0.35836786,68,80
34,64397,638667.573853816,5100868.32951358,31_15,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000001A1A92EF494D5BC018A8F0080F064740,55.437622,2.9580247,64.145164,7.486527,85.56828,1.0883447,66.24449,11.735655,3.4906585,3,1259.1404,0.4312744,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09674375,0.7268027,0.7536394,0.16163751,0.863313,0.8425796,-0.007976072,0.009478673,-0.00642644,0.15764254,2.9377935,2.822178,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9396926,-0.34202015,68,80
35,64398,638657.5738538163,5100878.329513579,32_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000029123C014C4D5BC0A036910C12064740,53.871037,6.638522,78.71686,17.609985,85.394226,2.0360396,71.153946,0.6820335,3.6477382,3,1259.3271,0.4189453,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.10408745,0.7504549,0.7097396,0.16163751,0.863313,0.8425796,-0.0156991,0.014712219,-0.008974359,0.16144814,2.940281,3.0951416,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.87461966,-0.4848097,68,80
36,64400,638657.5738538149,5100868.32951358,31_14,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000019EF700D4C4D5BC03598F0190F064740,52.826263,15.944483,80.266,27.125793,85.12984,0.625652,71.62845,0.20986167,3.577925,2,1258.8854,0.40808105,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.092460886,0.74650854,0.7249123,0.16163751,0.863313,0.8425796,-0.0156991,0.014712219,-0.008974359,0.16144814,2.940281,3.0951416,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9063078,-0.42261827,68,80
37,64573,638647.5738538156,5100868.32951358,31_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000E5C74F2B4E4D5BC01538F02A0F064740,56.011837,10.900285,71.80667,18.009535,82.73248,19.431366,71.45278,0.09080929,3.6302848,2,1258.7561,0.39086914,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.08961255,0.7709026,0.70494115,0.16163751,0.863313,0.8425796,-0.0156991,0.014712219,-0.008974359,0.16144814,2.940281,3.0951416,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8829476,-0.4694715,68,80
38,64574,638647.5738538161,5100878.329513579,32_13,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000008D241B1F4E4D5BC0F8D9901D12064740,55.63423,22.974283,71.54271,20.117973,82.27177,29.944294,71.003136,1.008645,3.7175512,3,1259.1261,0.3527832,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.092064984,0.7724949,0.7192495,0.16163751,0.863313,0.8425796,-0.0156991,0.014712219,-0.008974359,0.16144814,2.940281,3.0951416,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8386706,-0.544639,68,80
39,64575,638637.5738538161,5100868.32951358,31_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000081A42E49504D5BC0B687EF3B0F064740,38.608612,30.251162,70.151,7.768211,43.958202,262.80954,69.29278,4.6754203,3.7175512,2,1258.6267,0.47924805,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.08638287,0.7558831,0.7143513,0.16163751,0.863313,0.8425796,-0.016855808,0.010158369,-0.00567351,0.16539562,3.08245,2.7971888,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8386706,-0.544639,68,80
40,64939,638627.5738538161,5100858.32951358,30_11,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000047B14173524D5BC066DD4D5A0C064740,40.66439,9.095577,76.4472,4.101546,35.142715,0.6298474,68.37974,100.0,3.6651914,2,1258.2261,0.46020508,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.099050865,0.73372465,0.72647256,0.16094674,0.8659691,0.8140599,-0.014114734,0.01114813,-0.005921323,0.17446809,2.9929495,2.745311,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8660254,-0.49999997,69,80
41,65012,638627.5738538161,5100878.329513579,32_11,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000C154D95A524D5BC0F12F8F3F12064740,42.581768,3.765015,,,35.09397,2.2399938,,,3.6826446,2,1258.7881,0.4284668,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.09947117,0.76177,0.7072062,0.16094674,0.8659691,0.8140599,-0.016855808,0.010158369,-0.00567351,0.16539562,3.08245,2.7971888,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.85716736,-0.51503795,69,80
42,65014,638637.5738538157,5100878.329513579,32_12,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000C03AFA3C504D5BC0142D902E12064740,42.40543,2.6756043,73.18412,14.789375,44.841,160.95908,75.35947,35.127808,3.700098,3,1258.9283,0.43188477,34,614,,2183.0,67.9,604.0,120.00003,2036.4498,0.10169909,0.74484736,0.72460806,0.16163751,0.863313,0.8425796,-0.016855808,0.010158369,-0.00567351,0.16539562,3.08245,2.7971888,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.8480481,-0.52991927,69,80
43,66485,638637.5738538163,5100828.329513581,27_12,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000007325007A504D5BC0ABE96C7103064740,62.146626,11.188392,41.074715,1.831734,76.35664,62.22227,,,3.822271,1,1257.7711,0.5102539,95,379,202.0,2609.0,108.71268,455.57776,175.50002,2552.2305,0.09121868,0.17913741,,0.2045889,0.65427786,0.728187,-0.035197686,-0.037774168,,0.15842079,0.31870502,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.7771459,-0.62932044,68,80
44,66486,638627.5738538164,5100838.32951358,28_11,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E610000092FEA98B524D5BC06D870C7506064740,80.09837,23.231945,44.53957,16.739056,71.510735,0.16887724,,,3.7873645,1,1257.8247,0.48217773,95,379,202.0,2609.0,108.71268,455.57776,175.50002,2552.2305,0.07223422,0.20048067,,0.19641523,0.6539759,0.7150509,-0.035197686,-0.037774168,,0.15842079,0.31870502,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.7986355,-0.60181504,68,80
45,67075,638667.5738538152,5100848.329513579,29_15,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000BA3BFC074A4D5BC0A86FAF2309064740,65.484665,20.090744,46.623833,3.7640169,38.08486,0.7945859,,,3.403392,2,1258.3882,0.4321289,95,379,202.0,2609.0,108.71268,455.57776,175.50002,2552.2305,0.04536659,0.1987539,,0.20437722,0.6594882,0.69525397,-0.039027512,-0.031386405,,0.15801154,0.29057088,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,147,154,153,156,155,26,28,30,29,27,25,26,28,30,29,27,25,7.3,7.3,7.4,7.6,7.7,7.8,23,23,23,22,22,21,3,2,2,1,1,1.0,-0.9659258,-0.25881907,68,80
